year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2006,1,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",93,17,12.37,0,3.63,0,1,5,0,1254,960,0,191,0,103
2006,2,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",70,11,0.99,1.72,4.32,0,3.97,1,1,602,144,54,109,0,295
2006,2,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",46,16,1.41,1.19,11.26,0,2.13,1,1,546,66,47,301,0,132
2006,2,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",158,48,17.76,13.88,15.4,0,0.95,5,0,1922,811,641,446,0,24
2006,2,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",140,21,9.27,0,9.17,0,2.56,0,1,737,344,0,279,0,114
2006,2,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",532,159,26.91,0,66.25,0,65.84,9,1,7221,1085,0,2378,0,3758
2006,2,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",56,21,8.57,0.93,4.8,0,6.71,6,1,946,302,28,265,0,351
2006,2,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",247,44,15.99,2.91,22.34,0,2.75,9,1,1752,656,229,763,0,104
2006,2,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",28,14,4.9,3.25,4.84,0,1,1,0,539,244,106,172,0,17
2006,2,RU,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",111,26,2.93,0.75,11.8,0,10.52,1,0,942,202,17,337,0,386
2006,2,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",593,167,23.49,1.62,80.38,0.41,61.1,16,1,10802,2253,127,2819,11,5592
2006,2,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",80,24,3.41,0,7.3,0,13.3,6,1,1378,107,0,292,0,979
2006,2,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5340,927,228.29,28.06,224.71,3.01,442.93,65,18,42570,9220,2310,8593,114,22333
2006,2,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",81,22,10,1,1,0,10,1,1,1422,338,20,22,0,1042
2006,3,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",81,20,2.91,2.04,7.98,0,7.07,0,1,1254,156,179,417,0,502
2006,3,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",106,30,4,0.33,10.59,0,15.08,3,0,2114,363,6,523,0,1222
2006,3,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",162,42,19.34,8.05,13.91,0,0.7,5,1,1655,787,421,424,0,23
2006,3,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",151,36,11.19,0.35,15.12,0,9.34,0,2,1425,465,25,592,0,343
2006,3,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",721,157,19.88,0,71.26,0,65.86,3,4,6941,706,0,2474,0,3761
2006,3,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,22,8.81,0.23,6.33,0,6.63,3,1,1140,415,28,218,0,479
2006,3,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",267,50,22.17,1.74,18.76,0,7.33,7,3,2364,1018,114,619,0,613
2006,3,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,13,4.8,2,6.2,0,0,0,0,499,192,114,193,0,0
2006,3,RU,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",137,28,7.71,0,11.63,0,8.66,1,1,1289,312,0,529,0,448
2006,3,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",658,147,23.14,1.64,62.01,0,60.21,8,0,9577,1717,101,2815,0,4944
2006,3,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,25,3.61,0,9.77,0,11.61,4,1,2022,277,0,595,0,1150
2006,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5952,922,224.1,46.94,183.22,6.46,461.28,35,29,41158,9433,3618,7587,188,20332
2006,3,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,9,5,0,1,0,3,0,3,654,446,0,16,0,192
2006,4,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",87,22,3.54,0.74,7.16,0,10.56,0,0,937,119,24,330,0,464
2006,4,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",104,35,4.31,1.02,14.2,0.15,15.32,1,1,2219,202,73,757,17,1170
2006,4,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",152,32,10.8,5.86,13.32,1.02,1,6,1,1598,554,313,602,105,24
2006,4,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",148,30,5.34,1.29,16.18,0,7.2,0,0,1150,203,41,639,0,267
2006,4,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",719,170,27.26,0,75.78,0,66.96,5,5,7911,1015,0,2968,0,3928
2006,4,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",60,24,10.97,1.65,7.37,0,4.01,6,1,1065,415,163,272,0,215
2006,4,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",287,49,22.46,4.81,18.78,0,2.95,6,3,2050,920,322,533,0,275
2006,4,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,10,3.08,2,4.92,0,0,0,0,573,126,163,284,0,0
2006,4,RU,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",116,26,3.08,0,15.3,0,7.62,0,0,1222,110,0,647,0,465
2006,4,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",542,154,18.36,0,74.43,1.61,59.61,4,0,9590,951,0,3805,36,4798
2006,4,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",85,23,3.37,0,8.31,0,11.32,5,1,929,106,0,333,0,490
2006,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5744,1096,228.76,62.56,270.58,4.39,529.73,16,70,51626,8736,4964,11233,169,26524
2006,4,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",83,25,16,1,1,0,7,2,1,1779,1240,164,18,0,357
2006,5,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",91,24,6.55,2.14,6.94,0,8.38,0,0,1298,327,155,368,0,448
2006,5,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",109,27,4.05,0.76,9.17,0,13.02,0,0,2332,312,56,820,0,1144
2006,5,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",178,54,24.87,9.19,16.68,1,2.25,2,0,2943,1608,404,719,81,131
2006,5,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",154,24,11.52,0.65,9.88,0,1.95,0,2,974,487,93,301,0,93
2006,5,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",911,163,20.22,0,67.56,0,75.21,13,2,8018,922,0,3271,0,3825
2006,5,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,25,10.36,0.9,6.31,0,7.44,5,1,995,471,41,169,0,314
2006,5,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",240,50,20.63,9.26,16.73,0,3.38,1,2,2779,969,710,978,0,122
2006,5,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,8,6,1.75,0.25,0,0,2,1,626,450,144,32,0,0
2006,5,RU,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",120,16,2.52,0,9.48,0,4,4,1,630,86,0,444,0,100
2006,5,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",404,143,14.45,0,68.05,0.81,59.7,6,0,9143,725,0,3317,91,5010
2006,5,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,32,8.75,1.33,14.25,1,6.67,3,1,1889,602,26,585,16,660
2006,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6030,1289,268.7,85.59,342.62,2.67,589.43,19,32,63460,11474,7273,15234,81,29398
2006,5,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",81,24,11,0,6,0,7,1,0,1481,628,0,303,0,550
2006,6,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",90,8,6.14,0,1.13,0,0.72,1,1,533,418,0,99,0,16
2006,6,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",101,41,5.45,1.41,15.64,0,18.5,2,1,4435,494,404,1510,0,2027
2006,6,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",273,124,56.25,17.99,45.2,0.88,3.68,16,0,6356,2806,1243,1923,71,313
2006,6,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",150,31,10.57,0.11,15.27,0,5.05,0,0,1378,521,5,675,0,177
2006,6,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",948,272,52.22,4.3,95.67,0,119.81,8,2,16668,2042,222,3754,0,10650
2006,6,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",61,22,9.43,0.22,8.01,0,4.34,3,1,843,357,7,266,0,213
2006,6,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",212,35,14.54,4.44,13.54,0,2.48,1,0,2425,1527,240,457,0,201
2006,6,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,14,3.38,6,2.62,0,2,1,0,1046,159,700,99,0,88
2006,6,RU,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",127,31,8.35,1.12,13.32,0,8.2,6,0,2113,677,30,641,0,765
2006,6,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",401,149,14.75,0.28,69.44,1.22,63.32,5,1,11220,1316,26,4088,43,5747
2006,6,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",86,33,7.17,0.52,14.01,0,11.3,2,2,1806,545,25,522,0,714
2006,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5983,1528,385.19,72.76,255,5.35,809.7,20,25,81913,17309,5986,10920,137,47561
2006,6,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",64,24,13,0,6,0,5,5,0,1833,1023,0,247,0,563
2006,7,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",90,16,4.05,1.21,4.81,0,5.93,1,0,1060,191,72,394,0,403
2006,7,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",95,47,13.98,3.45,15.1,0,14.47,1,0,5163,763,724,1415,0,2261
2006,7,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",255,106,44.95,7.84,44.18,0,9.03,15,1,5157,2474,476,1871,0,336
2006,7,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",155,38,17.41,0.25,18.33,0,2.01,0,1,1239,494,11,651,0,83
2006,7,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",971,230,51.73,0.56,76.33,0,101.39,11,2,17513,2122,13,5721,0,9657
2006,7,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,13,8.71,0,0.17,0,4.13,2,0,531,360,0,6,0,165
2006,7,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",242,55,25.79,5.79,17.46,0,5.96,4,0,2965,1517,557,671,0,220
2006,7,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",25,18,8.21,1.88,7.07,0,0.85,0,0,922,363,203,306,0,50
2006,7,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",407,139,17.72,0.22,64.03,0.88,56.15,4,0,12433,1592,11,4523,14,6293
2006,7,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",88,36,5.05,0,15.93,0,15.02,2,0,2014,241,0,749,0,1024
2006,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6236,1398,305.35,89.08,268.79,1.86,732.93,26,18,87411,14165,11890,18762,41,42553
2006,7,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",136,24,6.55,1.8,7,0,8.65,7,0,1025,277,119,273,0,356
2006,7,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,28,19,3,2,0,4,3,0,1874,1140,225,100,0,409
2006,8,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",93,17,5.29,3.31,3.82,0.32,4.26,2,0,759,179,162,167,10,241
2006,8,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",100,44,7.47,2,17.24,0.02,17.27,0,0,3034,311,483,925,4,1311
2006,8,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",245,96,49.88,11.56,22.8,0,11.76,10,1,5299,2494,832,1361,0,612
2006,8,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",164,18,9.55,0,6.61,0,1.85,0,1,818,327,0,264,0,227
2006,8,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",948,252,60.64,1,80.6,0,109.76,16,2,14836,2365,81,4251,0,8139
2006,8,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,10,5.2,0.74,3.12,0,0.94,2,0,482,186,70,190,0,36
2006,8,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",254,51,25.53,3.44,16.73,0.58,4.72,4,1,2178,1222,134,555,14,253
2006,8,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",27,17,6.16,1.99,8.85,0,0,1,0,1351,454,223,674,0,0
2006,8,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",441,145,20.29,0,53.46,4.31,66.95,7,1,10635,1743,0,3342,151,5399
2006,8,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,18,2.56,0.59,5.04,0,9.81,4,1,1062,116,17,167,0,762
2006,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6343,1035,205.71,48.29,169.78,30.66,580.56,53,36,53647,9105,4251,9367,1143,29781
2006,8,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",140,24,8.23,0,11.84,0,3.93,2,1,996,263,0,543,0,190
2006,8,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,20,15,0,1,0,4,4,0,1154,723,0,36,0,395
2006,9,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",12,2,0.05,0,1,0,0.95,1,0,57,2,0,15,0,40
2006,9,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",95,23,1.33,0.13,13.68,0,7.86,0,0,1346,70,10,588,0,678
2006,9,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",203,83,26.96,15.53,33.38,0,7.14,12,0,4688,1391,1081,1703,0,513
2006,9,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",171,28,8.76,0.53,14.73,0,3.98,0,0,1088,360,21,579,0,128
2006,9,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",848,211,22.03,0,92.72,0,96.24,14,2,11395,1081,0,4131,0,6183
2006,9,MQ,American Eagle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",10,1,1,0,0,0,0,2,0,47,47,0,0,0,0
2006,9,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",277,85,24.17,10.45,43.21,0,7.18,2,0,3918,1035,679,1796,0,408
2006,9,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",24,11,6.55,3,1.45,0,0,3,0,743,447,201,95,0,0
2006,9,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",412,112,6.9,0.95,54.35,0,49.81,3,0,7005,356,35,3036,0,3578
2006,9,UA,United Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",12,3,0.85,0,0.11,0,2.04,0,0,154,88,0,3,0,63
2006,9,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5997,1059,159.48,85.48,367.04,5.73,441.27,49,12,54164,7255,5496,16852,211,24350
2006,9,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",128,31,2.11,0,25.45,0,3.44,0,0,1755,130,0,1540,0,85
2006,9,YV,Mesa Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",10,2,1,0,1,0,0,0,0,102,73,0,29,0,0
2006,10,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",102,32,8.15,0,11.64,0.5,11.72,1,1,2194,647,0,573,33,941
2006,10,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",159,58,22.69,6.59,23.06,0,5.66,3,2,2621,1204,455,749,0,213
2006,10,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",176,24,7.05,1.91,12.56,0,2.48,3,0,1159,264,219,597,0,79
2006,10,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",901,222,21.04,0,90.38,0,110.58,12,4,10318,949,0,2822,0,6547
2006,10,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",294,90,20.6,6.48,53.13,0,9.78,7,0,3424,905,286,1791,0,442
2006,10,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",27,9,2.83,4.93,1.24,0,0,0,0,600,164,378,58,0,0
2006,10,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",439,114,7.89,0,58.2,0.81,47.09,4,0,7310,786,0,2926,22,3576
2006,10,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6446,1118,191.24,37.37,360.08,3.61,525.7,59,34,51352,8478,4176,13532,91,25075
2006,10,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",133,36,3.61,0,25.1,0,7.29,3,0,1434,157,0,988,0,289
2006,11,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",93,27,7.01,1.11,6.54,0,12.34,0,1,2102,420,40,414,0,1228
2006,11,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",205,56,26.09,3.73,19.9,0,6.27,7,0,2268,1197,162,659,0,250
2006,11,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",161,26,8.03,0,14.36,0,3.61,1,1,754,205,0,466,0,83
2006,11,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",892,183,19.99,0,73.41,0,89.59,11,2,8492,571,0,2414,0,5507
2006,11,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",305,74,24.18,3.25,40.03,0,6.54,3,0,3266,1486,286,1229,0,265
2006,11,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",28,10,5.4,2,0.6,0,2,3,0,528,236,190,40,0,62
2006,11,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",413,88,8.6,0,34.18,0.97,44.26,10,0,6286,914,0,1459,29,3884
2006,11,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6128,871,160.72,25.27,259.18,6.23,419.6,57,22,39616,6662,3027,9935,137,19855
2006,11,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",106,19,3.58,1,9.66,1,3.76,1,1,611,110,32,269,42,158
2006,12,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",90,38,8.32,0,10.87,0,18.81,1,0,2601,689,0,500,0,1412
2006,12,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",211,50,23.25,5.18,16.22,0,5.35,14,1,2478,985,489,605,0,399
2006,12,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",157,33,8.32,5.66,15.53,0,3.49,20,0,1471,262,318,670,0,221
2006,12,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",909,219,33.87,0,87.18,0,97.95,25,3,12228,1343,0,4263,0,6622
2006,12,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",314,114,49.9,10.33,47.25,0,6.52,7,2,5118,2428,525,1744,0,421
2006,12,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",27,6,5.57,0,0.43,0,0,0,0,233,220,0,13,0,0
2006,12,TZ,ATA Airlines d/b/a ATA,MDW,"Chicago, IL: Chicago Midway International",415,104,13.28,0,45.78,1.2,43.74,8,0,6724,950,0,2218,25,3531
2006,12,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6314,1400,245.8,102.56,414.72,12.74,624.18,124,22,76521,11403,9573,20457,305,34783
2006,12,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",98,36,7.73,0.5,20.14,0.25,7.38,6,0,2180,337,67,1105,6,665
2007,1,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",72,18,2.57,0.44,5.84,0,9.15,0,0,1282,247,31,367,0,637
2007,1,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",204,34,13.12,6.48,10.76,0.63,3.02,7,0,1792,465,587,586,15,139
2007,1,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",168,35,10.27,1.97,18.31,0,4.45,0,0,1464,443,96,753,0,172
2007,1,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",784,142,24.08,0,55.56,0,62.36,10,2,6451,1250,0,1847,0,3354
2007,1,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",321,92,34.09,1.3,49.91,0,6.71,4,1,3365,1432,133,1534,0,266
2007,1,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",74,37,20.57,3.86,11.57,0,1,3,1,2400,1625,287,469,0,19
2007,1,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6467,911,174.87,34.17,274.07,1.94,425.96,123,8,36184,6658,1829,8535,65,19097
2007,1,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",105,35,5.92,0,18.57,0,10.51,0,0,1362,336,0,569,0,457
2007,2,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",52,20,1.55,0.63,5.72,0,12.1,2,1,1200,239,31,287,0,643
2007,2,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",148,47,27.21,2.42,13.25,0,4.13,14,1,1930,1000,159,600,0,171
2007,2,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",152,45,17.57,0,19.45,0,7.98,10,1,1809,840,0,661,0,308
2007,2,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",685,217,29.85,1,97.8,0,88.35,26,8,10897,1187,58,4659,0,4993
2007,2,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",288,102,33.46,3.38,52.26,0,12.89,29,3,5167,1395,912,2294,0,566
2007,2,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",64,32,11.23,3.56,15.72,0,1.48,10,1,1599,710,188,592,0,109
2007,2,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5842,1283,224.97,87.2,400.37,12.7,557.76,331,65,70679,10512,10858,18820,444,30045
2007,2,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,24,4.04,0,13.13,0,6.83,8,1,1308,288,0,743,0,277
2007,3,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",48,15,2.09,0.01,3.28,0,9.62,1,0,1107,72,3,237,0,795
2007,3,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",123,31,19.47,1,6.47,0,4.06,8,0,2404,1769,19,385,0,231
2007,3,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",147,22,6.79,0.09,11.77,0,3.35,0,2,1185,380,3,550,0,252
2007,3,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",774,223,40.43,0.68,108.01,0,73.87,5,3,10828,1593,94,3671,0,5470
2007,3,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",317,100,44.22,2.98,39.34,0,13.46,30,1,4640,2252,121,1477,0,790
2007,3,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",84,34,11.12,6.04,13.37,0,3.47,6,0,2205,735,548,646,0,276
2007,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6602,1267,257.71,41.62,397.54,8.47,561.65,89,10,58861,11038,3069,14709,294,29751
2007,3,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",94,31,7.18,0.46,13.9,0,9.46,1,0,1507,345,31,714,0,417
2007,4,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",47,17,0.18,0.18,4.63,0,12,0,0,1411,8,16,360,0,1027
2007,4,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",110,39,21.96,2.06,11.96,0,3.01,3,1,2242,1254,129,703,0,156
2007,4,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",152,31,8.91,0,18.11,0,3.98,0,0,1413,421,0,720,0,272
2007,4,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",762,189,41.31,0,82.42,0,65.27,2,3,8342,1473,0,3234,0,3635
2007,4,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",307,83,27.68,5.21,44.09,0,6.02,15,0,3566,1436,339,1456,0,335
2007,4,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",77,34,9.14,9.64,13.34,0,1.89,4,0,1910,705,487,591,0,127
2007,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6547,1173,244.98,70.2,355.68,8.8,493.34,52,17,66368,12045,8666,17058,200,28399
2007,4,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,28,6.67,0.42,10.61,0,10.29,1,0,1554,375,18,734,0,427
2007,5,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",50,15,1.43,0.94,2.12,0,10.51,0,0,1234,104,91,248,0,791
2007,5,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",67,17,6.9,0,6.49,0,3.61,1,0,675,247,0,241,0,187
2007,5,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",170,41,11.06,4.14,23.02,0,2.78,0,0,2205,927,398,801,0,79
2007,5,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",793,118,24.73,0.23,44.99,0,48.05,7,2,5109,716,15,2009,0,2369
2007,5,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",330,78,21.88,4.95,47.46,0,3.71,8,1,3385,1123,330,1665,0,267
